protocol,domain,link,ip,port,country,city,as_organization,host,title
http,,http://103.184.44.168,103.184.44.168,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.168,
http,,http://103.184.44.97,103.184.44.97,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.97,
http,,http://36.140.61.243,36.140.61.243,80,CN,Guangzhou,"China Mobile Communications Group Co., Ltd.",36.140.61.243,Direct IP access not allowed | Cloudflare
http,,http://154.194.2.122,154.194.2.122,80,CN,,"Beijing 3389 Network Technology Co., Ltd.",154.194.2.122,
http,,http://153.3.253.138,153.3.253.138,80,CN,Nanjing,CHINA UNICOM China169 Backbone,153.3.253.138,
http,,http://101.43.190.27,101.43.190.27,80,CN,,Shenzhen Tencent Computer Systems Company Limited,101.43.190.27,
http,,http://111.250.148.1,111.250.148.1,80,CN,New Taipei,Data Communication Business Group,111.250.148.1,
http,,http://103.24.52.63,103.24.52.63,80,CN,,"Skycloud Computing co., Ltd.",103.24.52.63,
http,,http://139.129.241.21,139.129.241.21,80,CN,Qingdao,"Hangzhou Alibaba Advertising Co.,Ltd.",139.129.241.21,
http,,http://103.184.45.13,103.184.45.13,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.13,
http,,http://103.184.45.68,103.184.45.68,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.68,
http,,http://103.184.45.62,103.184.45.62,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.62,
http,,http://103.184.45.57,103.184.45.57,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.57,
http,,http://103.184.44.159,103.184.44.159,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.159,
http,,http://103.184.44.232,103.184.44.232,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.232,
http,,http://223.111.199.74,223.111.199.74,80,CN,,China Mobile communications corporation,223.111.199.74,
http,,http://39.105.157.27,39.105.157.27,80,CN,Beijing,"Hangzhou Alibaba Advertising Co.,Ltd.",39.105.157.27,
http,,http://103.184.45.28,103.184.45.28,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.28,
http,,http://103.184.44.246,103.184.44.246,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.246,
http,,http://103.184.45.233,103.184.45.233,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.233,
http,,http://103.184.45.246,103.184.45.246,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.246,
http,,http://103.184.45.248,103.184.45.248,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.248,
http,,http://103.184.45.152,103.184.45.152,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.152,
http,,http://103.184.44.68,103.184.44.68,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.68,
http,,http://103.184.44.81,103.184.44.81,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.81,
http,,http://103.184.44.9,103.184.44.9,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.9,
http,,http://103.184.44.34,103.184.44.34,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.34,
http,,http://103.184.44.40,103.184.44.40,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.40,
http,,http://103.184.44.11,103.184.44.11,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.11,
http,canva.cn,http://content-management-public-content.canva.cn,116.163.41.129,80,CN,,CHINA UNICOM China169 Backbone,content-management-public-content.canva.cn,
http,alst0n.link,http://sp.alst0n.link,154.92.9.205,80,CN,,MULTA-ASN1,sp.alst0n.link,DNS points to prohibited IP | sp.alst0n.link | Cloudflare
http,,http://103.184.44.119,103.184.44.119,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.119,
http,,http://103.184.44.164,103.184.44.164,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.164,
http,,http://154.194.2.156,154.194.2.156,80,CN,,"Beijing 3389 Network Technology Co., Ltd.",154.194.2.156,
http,,http://103.135.118.22,103.135.118.22,80,CN,,Carl International Information ltd.,103.135.118.22,
http,,http://8.212.14.121,8.212.14.121,80,CN,Central,"Alibaba US Technology Co., Ltd.",8.212.14.121,
http,,http://103.160.204.169,103.160.204.169,80,CN,,"Cloudflare London, LLC",103.160.204.169,
http,,http://125.64.132.218,125.64.132.218,80,CN,,Chinanet,125.64.132.218,
http,,http://103.160.204.170,103.160.204.170,80,CN,,"Cloudflare London, LLC",103.160.204.170,
http,,http://221.130.195.140,221.130.195.140,80,CN,,"China Mobile Communications Group Co., Ltd.",221.130.195.140,
http,,http://154.194.2.43,154.194.2.43,80,CN,,"Beijing 3389 Network Technology Co., Ltd.",154.194.2.43,
http,,http://154.92.9.247,154.92.9.247,80,CN,,MULTA-ASN1,154.92.9.247,
http,,http://111.250.128.149,111.250.128.149,80,CN,New Taipei,Data Communication Business Group,111.250.128.149,
http,,http://154.194.2.38,154.194.2.38,80,CN,,"Beijing 3389 Network Technology Co., Ltd.",154.194.2.38,
http,,http://154.92.9.87,154.92.9.87,80,CN,,MULTA-ASN1,154.92.9.87,
http,,http://154.194.2.139,154.194.2.139,80,CN,,"Beijing 3389 Network Technology Co., Ltd.",154.194.2.139,
http,,http://154.194.2.179,154.194.2.179,80,CN,,"Beijing 3389 Network Technology Co., Ltd.",154.194.2.179,
http,,http://154.194.2.89,154.194.2.89,80,CN,,"Beijing 3389 Network Technology Co., Ltd.",154.194.2.89,
http,,http://154.194.2.200,154.194.2.200,80,CN,,"Beijing 3389 Network Technology Co., Ltd.",154.194.2.200,
http,,http://154.92.9.79,154.92.9.79,80,CN,,MULTA-ASN1,154.92.9.79,
http,,http://154.194.2.95,154.194.2.95,80,CN,,"Beijing 3389 Network Technology Co., Ltd.",154.194.2.95,
http,,http://154.194.2.152,154.194.2.152,80,CN,,"Beijing 3389 Network Technology Co., Ltd.",154.194.2.152,
http,,http://154.194.2.109,154.194.2.109,80,CN,,"Beijing 3389 Network Technology Co., Ltd.",154.194.2.109,
http,,http://154.194.2.98,154.194.2.98,80,CN,,"Beijing 3389 Network Technology Co., Ltd.",154.194.2.98,
http,,http://154.92.9.160,154.92.9.160,80,CN,,MULTA-ASN1,154.92.9.160,
http,,http://154.92.9.149,154.92.9.149,80,CN,,MULTA-ASN1,154.92.9.149,
http,,http://103.184.45.165,103.184.45.165,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.165,
http,,http://103.24.53.42,103.24.53.42,80,CN,,"Skycloud Computing co., Ltd.",103.24.53.42,
http,,http://154.194.2.199,154.194.2.199,80,CN,,"Beijing 3389 Network Technology Co., Ltd.",154.194.2.199,
http,,http://103.160.204.123,103.160.204.123,80,CN,,"Cloudflare London, LLC",103.160.204.123,
http,749826.xyz,http://749826.xyz,36.131.217.151,80,CN,,"China Mobile Communications Group Co., Ltd.",749826.xyz,
http,,http://154.92.9.76,154.92.9.76,80,CN,,MULTA-ASN1,154.92.9.76,
http,,http://124.238.243.42,124.238.243.42,80,CN,Langfang,China Telecom,124.238.243.42,
http,,http://156.59.152.222,156.59.152.222,80,CN,Central,ZEN-ECN,156.59.152.222,
http,,http://106.75.136.159,106.75.136.159,80,CN,,CHINANET Guangdong province network,106.75.136.159,
http,,http://103.160.204.133,103.160.204.133,80,CN,,"Cloudflare London, LLC",103.160.204.133,
http,,http://8.134.216.61,8.134.216.61,80,CN,Guangzhou,"Hangzhou Alibaba Advertising Co.,Ltd.",8.134.216.61,Direct IP access not allowed | Cloudflare
http,,http://125.94.42.84,125.94.42.84,80,CN,Foshan,Chinanet,125.94.42.84,
http,,http://154.92.9.93,154.92.9.93,80,CN,,MULTA-ASN1,154.92.9.93,
http,,http://154.194.2.203,154.194.2.203,80,CN,,"Beijing 3389 Network Technology Co., Ltd.",154.194.2.203,
http,,http://154.92.9.104,154.92.9.104,80,CN,,MULTA-ASN1,154.92.9.104,
http,,http://103.184.45.122,103.184.45.122,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.122,
http,,http://154.92.9.128,154.92.9.128,80,CN,,MULTA-ASN1,154.92.9.128,
http,,http://103.184.45.245,103.184.45.245,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.245,
http,,http://47.243.162.49,47.243.162.49,80,CN,Central,"Alibaba US Technology Co., Ltd.",47.243.162.49,
http,,http://103.184.45.159,103.184.45.159,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.159,
http,,http://8.210.151.69,8.210.151.69,80,CN,Central,"Alibaba US Technology Co., Ltd.",8.210.151.69,
http,,http://154.92.9.162,154.92.9.162,80,CN,,MULTA-ASN1,154.92.9.162,
http,,http://154.92.9.117,154.92.9.117,80,CN,,MULTA-ASN1,154.92.9.117,
http,,http://154.92.9.65,154.92.9.65,80,CN,,MULTA-ASN1,154.92.9.65,
http,,http://154.92.9.41,154.92.9.41,80,CN,,MULTA-ASN1,154.92.9.41,
http,,http://103.184.45.140,103.184.45.140,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.140,
http,,http://154.92.9.24,154.92.9.24,80,CN,,MULTA-ASN1,154.92.9.24,
http,,http://103.160.204.112,103.160.204.112,80,CN,,"Cloudflare London, LLC",103.160.204.112,
http,,http://103.160.204.116,103.160.204.116,80,CN,,"Cloudflare London, LLC",103.160.204.116,
http,,http://116.253.28.92,116.253.28.92,80,CN,,"CHINATELECOM Guangxi Nanning IDC networkdescr: NanningGuangxi Province, P.R.China.",116.253.28.92,
http,,http://39.185.245.146,39.185.245.146,80,CN,Ningbo,China Mobile communications corporation,39.185.245.146,
http,,http://103.160.204.126,103.160.204.126,80,CN,,"Cloudflare London, LLC",103.160.204.126,
http,,http://103.184.45.209,103.184.45.209,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.209,
http,,http://103.184.45.101,103.184.45.101,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.101,
http,,http://103.184.45.151,103.184.45.151,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.151,
http,,http://103.184.45.171,103.184.45.171,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.171,
http,,http://103.184.45.113,103.184.45.113,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.113,
http,,http://103.184.45.175,103.184.45.175,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.175,
http,,http://154.92.9.109,154.92.9.109,80,CN,,MULTA-ASN1,154.92.9.109,
http,,http://154.92.9.78,154.92.9.78,80,CN,,MULTA-ASN1,154.92.9.78,
http,,http://103.184.45.239,103.184.45.239,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.239,
http,,http://154.92.9.206,154.92.9.206,80,CN,,MULTA-ASN1,154.92.9.206,
http,,http://154.92.9.150,154.92.9.150,80,CN,,MULTA-ASN1,154.92.9.150,
http,,http://103.188.120.225,103.188.120.225,80,CN,,"Skycloud Computing co., Ltd.",103.188.120.225,
http,,http://154.92.10.65,154.92.10.65,80,CN,,PT. Graha Fatta,154.92.10.65,
http,,http://154.92.9.120,154.92.9.120,80,CN,,MULTA-ASN1,154.92.9.120,
http,,http://8.212.42.50,8.212.42.50,80,CN,Central,"Alibaba US Technology Co., Ltd.",8.212.42.50,
http,,http://103.184.44.147,103.184.44.147,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.147,
http,,http://103.184.45.154,103.184.45.154,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.154,
http,,http://154.92.9.161,154.92.9.161,80,CN,,MULTA-ASN1,154.92.9.161,
http,,http://154.92.9.184,154.92.9.184,80,CN,,MULTA-ASN1,154.92.9.184,
http,,http://154.92.9.232,154.92.9.232,80,CN,,MULTA-ASN1,154.92.9.232,
http,r-mj.com,http://cfcn.r-mj.com,103.184.44.98,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",cfcn.r-mj.com,DNS points to prohibited IP | cfcn.r-mj.com | Cloudflare
http,,http://154.92.9.17,154.92.9.17,80,CN,,MULTA-ASN1,154.92.9.17,
http,,http://103.188.120.52,103.188.120.52,80,CN,,"Skycloud Computing co., Ltd.",103.188.120.52,
http,,http://154.92.9.28,154.92.9.28,80,CN,,MULTA-ASN1,154.92.9.28,
http,,http://8.218.105.223,8.218.105.223,80,CN,Central,"Alibaba US Technology Co., Ltd.",8.218.105.223,
http,,http://47.243.70.197,47.243.70.197,80,CN,Central,"Alibaba US Technology Co., Ltd.",47.243.70.197,
http,,http://103.160.204.56,103.160.204.56,80,CN,,"Cloudflare London, LLC",103.160.204.56,
http,,http://103.160.204.76,103.160.204.76,80,CN,,"Cloudflare London, LLC",103.160.204.76,
http,,http://154.92.9.30,154.92.9.30,80,CN,,MULTA-ASN1,154.92.9.30,
http,,http://103.160.204.108,103.160.204.108,80,CN,,"Cloudflare London, LLC",103.160.204.108,
http,,http://8.218.110.180,8.218.110.180,80,CN,Central,"Alibaba US Technology Co., Ltd.",8.218.110.180,
http,,http://103.184.45.131,103.184.45.131,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.131,
http,,http://103.184.45.129,103.184.45.129,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.129,
http,,http://103.184.45.226,103.184.45.226,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.226,
http,,http://8.210.250.120,8.210.250.120,80,CN,Central,"Alibaba US Technology Co., Ltd.",8.210.250.120,
http,,http://103.184.45.235,103.184.45.235,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.235,
http,,http://103.184.45.243,103.184.45.243,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.243,
http,,http://103.184.45.240,103.184.45.240,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.240,
http,,http://103.184.44.112,103.184.44.112,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.112,
http,,http://103.184.45.215,103.184.45.215,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.215,
http,,http://103.184.45.241,103.184.45.241,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.241,
http,,http://103.184.45.190,103.184.45.190,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.190,
http,,http://103.184.44.116,103.184.44.116,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.116,
http,,http://103.184.45.130,103.184.45.130,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.130,
http,,http://103.184.45.208,103.184.45.208,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.208,
http,,http://103.184.45.127,103.184.45.127,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.127,
http,,http://103.184.44.148,103.184.44.148,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.148,
http,,http://103.184.45.214,103.184.45.214,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.214,
http,,http://103.184.44.114,103.184.44.114,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.114,
http,,http://103.184.44.94,103.184.44.94,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.94,
http,,http://103.184.45.76,103.184.45.76,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.76,
http,,http://103.184.45.63,103.184.45.63,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.63,
http,,http://103.184.45.185,103.184.45.185,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.185,
http,,http://103.184.45.253,103.184.45.253,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.253,
http,,http://103.184.45.98,103.184.45.98,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.98,
http,,http://220.141.104.246,220.141.104.246,80,CN,Baiyu,Data Communication Business Group,220.141.104.246,
http,,http://103.160.204.219,103.160.204.219,80,CN,,"Cloudflare London, LLC",103.160.204.219,
http,,http://103.184.45.65,103.184.45.65,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.65,
http,,http://103.160.204.105,103.160.204.105,80,CN,,"Cloudflare London, LLC",103.160.204.105,
http,,http://103.184.45.83,103.184.45.83,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.83,
http,,http://47.242.155.183,47.242.155.183,80,CN,Central,"Alibaba US Technology Co., Ltd.",47.242.155.183,
http,,http://103.184.45.2,103.184.45.2,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.2,
http,,http://103.184.45.80,103.184.45.80,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.45.80,
http,,http://103.184.44.85,103.184.44.85,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.85,
http,,http://103.184.44.108,103.184.44.108,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.108,
http,,http://103.184.44.140,103.184.44.140,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.140,
http,,http://103.184.44.89,103.184.44.89,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.89,
http,,http://103.184.44.118,103.184.44.118,80,CN,,"Fuzhou Lefeng Networks Technology Co., Ltd.",103.184.44.118,
http,,http://103.160.204.152,103.160.204.152,80,CN,,"Cloudflare London, LLC",103.160.204.152,
http,oaklawnhx.com,http://www.oaklawnhx.com,103.160.204.3,80,CN,,"Cloudflare London, LLC",www.oaklawnhx.com,DNS points to prohibited IP | www.oaklawnhx.com | Cloudflare
http,oaklawnhx.com,http://oaklawnhx.com,103.160.204.3,80,CN,,"Cloudflare London, LLC",oaklawnhx.com,DNS points to prohibited IP | oaklawnhx.com | Cloudflare
http,,http://182.92.159.159,182.92.159.159,80,CN,Beijing,"Hangzhou Alibaba Advertising Co.,Ltd.",182.92.159.159,
http,,http://39.105.185.46,39.105.185.46,80,CN,Beijing,"Hangzhou Alibaba Advertising Co.,Ltd.",39.105.185.46,
http,,http://125.64.133.232,125.64.133.232,80,CN,,Chinanet,125.64.133.232,
http,,http://34.96.246.57,34.96.246.57,80,CN,Central,GOOGLE-CLOUD-PLATFORM,34.96.246.57,
http,,http://43.154.64.132,43.154.64.132,80,CN,Central,"Tencent Building, Kejizhongyi Avenue",43.154.64.132,
http,roche-digital.cn,http://www.opj-sbx-ldp01.edge.staging.sandbox.roche-digital.cn,124.225.84.76,80,CN,,Chinanet,www.opj-sbx-ldp01.edge.staging.sandbox.roche-digital.cn,
http,roche-digital.cn,http://www.azure-poc.sandbox.roche-digital.cn,124.225.84.76,80,CN,,Chinanet,www.azure-poc.sandbox.roche-digital.cn,
http,,http://34.92.54.225,34.92.54.225,80,CN,Central,GOOGLE-CLOUD-PLATFORM,34.92.54.225,
http,,http://111.250.138.203,111.250.138.203,80,CN,New Taipei,Data Communication Business Group,111.250.138.203,
http,radfordmeamr.com,http://www.radfordmeamr.com,103.160.204.3,80,CN,,"Cloudflare London, LLC",www.radfordmeamr.com,DNS points to prohibited IP | www.radfordmeamr.com | Cloudflare
http,radfordmeamr.com,http://radfordmeamr.com,103.160.204.3,80,CN,,"Cloudflare London, LLC",radfordmeamr.com,DNS points to prohibited IP | radfordmeamr.com | Cloudflare
http,,http://39.105.51.183,39.105.51.183,80,CN,Beijing,"Hangzhou Alibaba Advertising Co.,Ltd.",39.105.51.183,
http,,http://111.250.151.177,111.250.151.177,80,CN,New Taipei,Data Communication Business Group,111.250.151.177,
http,,http://47.57.14.181,47.57.14.181,80,CN,Central,"Alibaba US Technology Co., Ltd.",47.57.14.181,
http,,http://39.105.157.217,39.105.157.217,80,CN,Beijing,"Hangzhou Alibaba Advertising Co.,Ltd.",39.105.157.217,
http,,http://123.56.228.68,123.56.228.68,80,CN,Beijing,"Hangzhou Alibaba Advertising Co.,Ltd.",123.56.228.68,
http,,http://220.141.103.125,220.141.103.125,80,CN,Taipei,Data Communication Business Group,220.141.103.125,
http,,http://47.94.41.51,47.94.41.51,80,CN,Beijing,"Hangzhou Alibaba Advertising Co.,Ltd.",47.94.41.51,
http,,http://8.212.2.5,8.212.2.5,80,CN,Central,"Alibaba US Technology Co., Ltd.",8.212.2.5,
http,perkinssent.com,http://perkinssent.com,103.160.204.14,80,CN,,"Cloudflare London, LLC",perkinssent.com,DNS points to prohibited IP | perkinssent.com | Cloudflare
http,perkinssent.com,http://www.perkinssent.com,103.160.204.14,80,CN,,"Cloudflare London, LLC",www.perkinssent.com,DNS points to prohibited IP | www.perkinssent.com | Cloudflare
http,,http://47.57.68.150,47.57.68.150,80,CN,Central,"Alibaba US Technology Co., Ltd.",47.57.68.150,
http,,http://220.141.99.9,220.141.99.9,80,CN,Zhongli District,Data Communication Business Group,220.141.99.9,
http,,http://220.141.105.127,220.141.105.127,80,CN,Baiyu,Data Communication Business Group,220.141.105.127,
http,,http://42.193.66.93,42.193.66.93,80,CN,,Shenzhen Tencent Computer Systems Company Limited,42.193.66.93,
http,,http://47.57.188.37,47.57.188.37,80,CN,Central,"Alibaba US Technology Co., Ltd.",47.57.188.37,
http,zljx7181.link,http://www.zljx7181.link,103.160.204.3,80,CN,,"Cloudflare London, LLC",www.zljx7181.link,DNS points to prohibited IP | www.zljx7181.link | Cloudflare
http,,http://45.120.101.174,45.120.101.174,80,CN,,China Mobile communications corporation,45.120.101.174,
http,,http://116.214.34.66,116.214.34.66,80,CN,,"SHENZHEN NOVA TECHNOLOGIES DEVELOPMENT.,LTD.",116.214.34.66,
http,okdnsname.com,http://8d70d040.okdnsname.com,52.139.175.48,80,CN,Central,MICROSOFT-CORP-MSN-AS-BLOCK,8d70d040.okdnsname.com,
http,,http://111.250.153.69,111.250.153.69,80,CN,New Taipei,Data Communication Business Group,111.250.153.69,
https,,https://103.98.73.109:80,103.98.73.109,80,CN,Taichung,HostingInside LTD.,https://103.98.73.109:80,403 Forbidden
https,,https://103.98.73.31:80,103.98.73.31,80,CN,Taichung,HostingInside LTD.,https://103.98.73.31:80,403 Forbidden
